timestamp,timestamp_ns,rtt_ms,ttl,bytes,rssi_dbm,noise_dbm,tx_rate_mbps,channel,phy_mode,mcs,nss
2026-06-11 12:34:05.441,1781174045441740000,8.976000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:06.446,1781174046446961000,11.716000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:07.451,1781174047452049000,7.706000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:08.456,1781174048457118000,8.482000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:09.461,1781174049462249000,10.715000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:10.467,1781174050467124000,7.115000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:11.472,1781174051472419000,10.078000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:12.477,1781174052477460000,13.054000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:13.482,1781174053482632000,8.697000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:14.487,1781174054487703000,11.695000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:15.492,1781174055492582000,6.535000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:16.497,1781174056497598000,8.752000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:17.502,1781174057502881000,10.231000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:18.507,1781174058507906000,12.085000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:19.512,1781174059512996000,10.288000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:20.517,1781174060517493000,3.947000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:21.522,1781174061522511000,11.381000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:22.527,1781174062527659000,3.419000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:23.532,1781174063532857000,3.084000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:24.537,1781174064537824000,3.551000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:25.542,1781174065542890000,3.146000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:26.547,1781174066547937000,9.631000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:27.550,1781174067550874000,4.087000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
