timestamp,timestamp_ns,rtt_ms,ttl,bytes
2026-06-11 09:53:03.060,1781171583060585000,5.367000,64,64
2026-06-11 09:53:04.065,1781171584065685000,17.032000,64,64
2026-06-11 09:53:05.070,1781171585070848000,6.562000,64,64
2026-06-11 09:53:06.072,1781171586073005000,354.527000,64,64
2026-06-11 09:53:07.077,1781171587078120000,,,
2026-06-11 09:53:08.089,1781171588090060000,,,
2026-06-11 09:53:09.098,1781171589098974000,,,
2026-06-11 09:53:10.106,1781171590107020000,279.427000,64,64
2026-06-11 09:53:11.111,1781171591112110000,17.689000,64,64
2026-06-11 09:53:12.116,1781171592117179000,25.558000,64,64
2026-06-11 09:53:13.120,1781171593121024000,3.974000,64,64
2026-06-11 09:53:14.125,1781171594126033000,6.652000,64,64
2026-06-11 09:53:15.130,1781171595131235000,9.583000,64,64
2026-06-11 09:53:16.133,1781171596133827000,5.774000,64,64
2026-06-11 09:53:17.137,1781171597137632000,3.246000,64,64
2026-06-11 09:53:18.142,1781171598142879000,9.320000,64,64
2026-06-11 09:53:19.147,1781171599147764000,3.815000,64,64
2026-06-11 09:53:20.150,1781171600150744000,3.253000,64,64
2026-06-11 09:53:21.155,1781171601155883000,3.221000,64,64
2026-06-11 09:53:22.160,1781171602160917000,8.037000,64,64
2026-06-11 09:53:23.161,1781171603161743000,15.021000,64,64
2026-06-11 09:53:24.162,1781171604162664000,26.266000,64,64
2026-06-11 09:53:25.167,1781171605167601000,10.090000,64,64
2026-06-11 09:53:26.172,1781171606172249000,3.472000,64,64
2026-06-11 09:53:27.177,1781171607177435000,3.539000,64,64
2026-06-11 09:53:28.182,1781171608182395000,3.702000,64,64
2026-06-11 09:53:29.187,1781171609187446000,3.359000,64,64
2026-06-11 09:53:30.187,1781171610187694000,3.353000,64,64
2026-06-11 09:53:31.192,1781171611192852000,5.889000,64,64
2026-06-11 09:53:32.197,1781171612197921000,46.579000,64,64
2026-06-11 09:53:33.202,1781171613202992000,104.794000,64,64
2026-06-11 09:53:34.206,1781171614206346000,6.528000,64,64
2026-06-11 09:53:35.208,1781171615208350000,4.163000,64,64
2026-06-11 09:53:36.213,1781171616213395000,5.633000,64,64
2026-06-11 09:53:37.218,1781171617218567000,22.160000,64,64
2026-06-11 09:53:38.223,1781171618223683000,4.066000,64,64
2026-06-11 09:53:39.223,1781171619223980000,12.575000,64,64
2026-06-11 09:53:40.224,1781171620224517000,6.102000,64,64
2026-06-11 09:53:41.229,1781171621229670000,3.150000,64,64
2026-06-11 09:53:42.234,1781171622234828000,6.030000,64,64
2026-06-11 09:53:43.237,1781171623237573000,3.213000,64,64
2026-06-11 09:53:44.237,1781171624237713000,5.783000,64,64
2026-06-11 09:53:45.242,1781171625242878000,20.869000,64,64
2026-06-11 09:53:46.247,1781171626247952000,6.129000,64,64
2026-06-11 09:53:47.252,1781171627253071000,5.618000,64,64
2026-06-11 09:53:48.254,1781171628254783000,17.194000,64,64
2026-06-11 09:53:49.259,1781171629259989000,23.880000,64,64
2026-06-11 09:53:50.264,1781171630265049000,29.215000,64,64
2026-06-11 09:53:51.269,1781171631270131000,4.274000,64,64
